,% Dly Qt to Traded Qty,Average Price,Close Price,Date,Deliverable Qty,High Price,Last Price,Low Price,No. of Trades,Open Price,Prev Close,Series,Symbol,Total Traded Quantity,Turnover in Lacs
196,62.55,919.76,914.4,27-Jul-2007,1947502.0,934.9,915.1,901.0,-,930.0,944.55,EQ,ICICIBANK,3113556,28637.34
197,100.0,924.0,924.0,27-Jul-2007,25000.0,924.0,0.0,924.0,-,924.0,975.0,IL,ICICIBANK,25000,231.0
198,47.23,924.28,923.0,30-Jul-2007,885062.0,940.0,924.05,901.25,-,910.0,914.4,EQ,ICICIBANK,1873887,17319.89
199,100.0,920.0,920.0,30-Jul-2007,200000.0,920.0,0.0,920.0,-,920.0,924.0,IL,ICICIBANK,200000,1840.0
200,32.41,924.8,927.45,31-Jul-2007,640729.0,938.0,930.0,905.0,-,930.8,923.0,EQ,ICICIBANK,1977007,18283.37
201,100.0,940.0,940.0,31-Jul-2007,13300.0,940.0,0.0,940.0,-,940.0,920.0,IL,ICICIBANK,13300,125.02
202,70.82,895.3,891.0,01-Aug-2007,3307325.0,920.0,890.0,885.1,-,920.0,927.45,EQ,ICICIBANK,4669774,41808.27
203,100.0,900.7,897.0,01-Aug-2007,228870.0,910.0,0.0,897.0,-,910.0,940.0,IL,ICICIBANK,228870,2061.42
204,61.07,899.6,901.4,02-Aug-2007,1053990.0,905.5,904.0,881.55,-,900.0,891.0,EQ,ICICIBANK,1725853,15525.78
205,51.38,913.84,915.5,03-Aug-2007,621259.0,920.0,916.0,906.0,-,915.0,901.4,EQ,ICICIBANK,1209209,11050.29
206,65.03,885.76,886.9,06-Aug-2007,1239135.0,915.5,888.45,876.35,-,915.5,915.5,EQ,ICICIBANK,1905488,16878.07
207,100.0,865.12,851.0,06-Aug-2007,850.0,881.0,0.0,851.0,-,881.0,897.0,IL,ICICIBANK,850,7.35
208,56.86,880.47,869.9,07-Aug-2007,1989380.0,917.9,870.9,865.3,-,905.0,886.9,EQ,ICICIBANK,3499011,30807.74
209,100.0,886.87,871.0,07-Aug-2007,140400.0,886.9,0.0,871.0,-,886.9,851.0,IL,ICICIBANK,140400,1245.16
210,63.07,880.75,884.0,08-Aug-2007,2833273.0,894.0,884.0,873.0,-,880.0,869.9,EQ,ICICIBANK,4492108,39564.37
211,100.0,883.0,883.0,08-Aug-2007,30000.0,883.0,0.0,883.0,-,883.0,871.0,IL,ICICIBANK,30000,264.9
212,43.11,903.47,889.7,09-Aug-2007,1450555.0,920.0,887.0,884.0,-,890.0,884.0,EQ,ICICIBANK,3364963,30401.37
213,100.0,917.43,912.0,09-Aug-2007,493162.0,925.15,0.0,909.0,-,909.5,883.0,IL,ICICIBANK,493162,4524.44
214,55.53,859.81,864.1,10-Aug-2007,1617295.0,870.0,867.95,840.1,-,870.0,889.7,EQ,ICICIBANK,2912395,25041.08
215,62.42,870.97,873.85,13-Aug-2007,1454339.0,880.0,877.0,865.0,-,880.0,864.1,EQ,ICICIBANK,2329982,20293.46
216,42.93,488.84,484.5,14-Aug-2007,171037.0,499.0,484.0,474.8,-,488.8,500.0,E2,ICICIBANK,398400,1947.55
217,37.04,880.55,878.65,14-Aug-2007,363887.0,888.8,879.25,874.2,-,888.8,873.85,EQ,ICICIBANK,982405,8650.59
218,37.33,437.01,436.7,16-Aug-2007,65508.0,452.0,436.1,431.0,-,452.0,484.5,E2,ICICIBANK,175506,766.97
219,57.51,828.26,832.15,16-Aug-2007,2140440.0,842.1,832.05,816.55,-,842.1,878.65,EQ,ICICIBANK,3721711,30825.61
220,100.0,831.68,831.0,16-Aug-2007,295000.0,832.0,0.0,831.0,-,832.0,912.0,IL,ICICIBANK,295000,2453.45
221,41.67,432.6,433.2,17-Aug-2007,25242.0,464.9,428.25,411.5,-,429.0,436.7,E2,ICICIBANK,60574,262.04
222,44.27,824.53,824.7,17-Aug-2007,2528546.0,861.7,822.9,805.0,-,828.0,832.15,EQ,ICICIBANK,5711896,47096.17
223,43.73,472.95,478.05,20-Aug-2007,30056.0,483.0,476.0,462.0,-,473.0,433.2,E2,ICICIBANK,68729,325.06
224,40.42,868.75,872.35,20-Aug-2007,1144257.0,888.8,869.0,856.1,-,869.8,824.7,EQ,ICICIBANK,2831108,24595.33
225,100.0,880.0,880.0,20-Aug-2007,71008.0,880.0,0.0,880.0,-,880.0,831.0,IL,ICICIBANK,71008,624.87
226,51.98,448.52,435.1,21-Aug-2007,16972.0,473.0,438.0,428.5,-,471.2,478.05,E2,ICICIBANK,32648,146.43
227,39.44,840.22,829.05,21-Aug-2007,960382.0,872.0,835.0,822.3,-,870.0,872.35,EQ,ICICIBANK,2435229,20461.17
228,100.0,875.54,872.7,21-Aug-2007,151300.0,877.0,0.0,872.7,-,877.0,880.0,IL,ICICIBANK,151300,1324.7
229,47.77,444.09,454.05,22-Aug-2007,21182.0,459.0,456.4,421.0,-,441.0,435.1,E2,ICICIBANK,44339,196.91
230,33.34,836.85,846.1,22-Aug-2007,1010193.0,852.95,846.75,811.05,-,840.0,829.05,EQ,ICICIBANK,3029529,25352.7
231,48.24,451.02,435.3,23-Aug-2007,18879.0,478.65,436.0,431.0,-,478.65,454.05,E2,ICICIBANK,39137,176.52
232,51.62,842.23,824.95,23-Aug-2007,1262175.0,869.0,825.05,822.1,-,858.0,846.1,EQ,ICICIBANK,2444918,20591.78
233,52.54,439.21,440.8,24-Aug-2007,8031.0,443.7,438.1,433.0,-,442.8,435.3,E2,ICICIBANK,15285,67.13
234,47.42,831.57,833.8,24-Aug-2007,970371.0,839.0,832.0,822.2,-,835.55,824.95,EQ,ICICIBANK,2046516,17018.27
235,66.8,472.6,484.2,27-Aug-2007,32613.0,486.55,485.0,456.0,-,459.0,440.8,E2,ICICIBANK,48821,230.73
236,74.11,869.56,883.55,27-Aug-2007,4665420.0,887.9,883.0,852.1,-,859.9,833.8,EQ,ICICIBANK,6294977,54738.41
237,42.74,469.56,467.15,28-Aug-2007,8622.0,478.0,467.5,463.5,-,475.0,484.2,E2,ICICIBANK,20174,94.73
238,69.83,866.45,862.9,28-Aug-2007,3097377.0,883.55,858.05,858.0,-,883.55,883.55,EQ,ICICIBANK,4435565,38431.88
239,47.03,458.86,464.45,29-Aug-2007,6439.0,468.0,464.9,441.1,-,455.0,467.15,E2,ICICIBANK,13692,62.83
240,66.03,853.5,857.1,29-Aug-2007,2998446.0,862.9,862.0,841.25,-,855.0,862.9,EQ,ICICIBANK,4541107,38758.52
241,60.03,468.47,470.35,30-Aug-2007,8759.0,473.8,470.0,463.2,-,470.0,464.45,E2,ICICIBANK,14590,68.35
242,65.71,869.14,873.05,30-Aug-2007,2451828.0,877.6,870.0,860.0,-,870.0,857.1,EQ,ICICIBANK,3731539,32432.38
243,54.36,483.94,484.65,31-Aug-2007,23518.0,493.8,482.1,470.0,-,473.0,470.35,E2,ICICIBANK,43261,209.36
244,49.08,884.82,888.4,31-Aug-2007,1162293.0,894.6,885.0,869.0,-,873.05,873.05,EQ,ICICIBANK,2367968,20952.15
245,59.92,499.4,502.6,03-Sep-2007,28910.0,505.0,503.0,488.05,-,490.15,484.65,E2,ICICIBANK,48244,240.93
246,66.23,903.21,907.9,03-Sep-2007,1940077.0,911.0,910.0,890.1,-,890.1,888.4,EQ,ICICIBANK,2929146,26456.4
247,67.12,505.22,503.45,04-Sep-2007,24391.0,510.0,501.25,499.1,-,508.0,502.6,E2,ICICIBANK,36338,183.59
248,60.16,910.47,908.6,04-Sep-2007,1122744.0,926.4,903.0,901.0,-,917.15,907.9,EQ,ICICIBANK,1866379,16992.84
249,56.02,507.65,507.5,05-Sep-2007,31672.0,515.0,507.5,497.4,-,509.9,503.45,E2,ICICIBANK,56534,287.0
250,64.91,914.64,915.4,05-Sep-2007,1996629.0,925.0,920.0,905.0,-,910.5,908.6,EQ,ICICIBANK,3076051,28134.93
251,65.14,508.49,511.55,06-Sep-2007,20745.0,512.5,512.45,503.0,-,505.0,507.5,E2,ICICIBANK,31849,161.95
252,50.62,917.75,920.9,06-Sep-2007,501970.0,922.9,922.0,903.1,-,907.0,915.4,EQ,ICICIBANK,991642,9100.84
253,63.87,513.94,510.9,07-Sep-2007,36853.0,518.0,510.0,508.0,-,515.0,511.55,E2,ICICIBANK,57704,296.56
254,67.0,923.42,920.05,07-Sep-2007,1904915.0,930.65,917.0,915.0,-,925.0,920.9,EQ,ICICIBANK,2843179,26254.38
255,68.5,503.67,503.05,10-Sep-2007,18848.0,507.0,503.6,499.55,-,502.0,510.9,E2,ICICIBANK,27517,138.59
256,51.87,909.57,910.9,10-Sep-2007,659598.0,916.0,911.25,903.3,-,910.0,920.05,EQ,ICICIBANK,1271563,11565.78
257,42.46,499.57,495.75,11-Sep-2007,10474.0,507.85,497.05,493.5,-,505.1,503.05,E2,ICICIBANK,24669,123.24
258,50.66,905.65,901.55,11-Sep-2007,630540.0,919.0,902.1,898.9,-,916.0,910.9,EQ,ICICIBANK,1244678,11272.45
259,61.56,488.81,483.5,12-Sep-2007,13914.0,502.0,485.15,482.0,-,502.0,495.75,E2,ICICIBANK,22602,110.48
260,59.54,891.47,885.35,12-Sep-2007,1035642.0,911.0,886.3,882.0,-,911.0,901.55,EQ,ICICIBANK,1739342,15505.75
261,58.23,489.52,485.15,13-Sep-2007,18636.0,499.0,484.0,484.0,-,485.85,483.5,E2,ICICIBANK,32002,156.65
262,65.39,888.76,884.05,13-Sep-2007,1764460.0,900.1,884.35,882.35,-,887.0,885.35,EQ,ICICIBANK,2698557,23983.78
263,62.31,504.79,499.2,14-Sep-2007,47475.0,510.4,502.9,488.1,-,499.0,485.15,E2,ICICIBANK,76195,384.62
264,63.66,910.94,906.3,14-Sep-2007,2773346.0,924.0,907.0,889.0,-,889.0,884.05,EQ,ICICIBANK,4356272,39683.05
265,31.29,498.26,491.6,17-Sep-2007,5350.0,504.0,491.95,490.0,-,502.9,499.2,E2,ICICIBANK,17098,85.19
266,55.69,900.97,895.15,17-Sep-2007,666402.0,913.0,893.45,890.9,-,908.0,906.3,EQ,ICICIBANK,1196576,10780.81
267,57.44,508.64,512.4,18-Sep-2007,37955.0,518.0,509.0,492.0,-,492.0,491.6,E2,ICICIBANK,66075,336.08
268,56.13,915.76,924.55,18-Sep-2007,1462370.0,931.0,923.9,892.0,-,895.0,895.15,EQ,ICICIBANK,2605202,23857.41
269,66.02,541.22,551.35,19-Sep-2007,164208.0,554.9,551.0,527.1,-,528.0,512.4,E2,ICICIBANK,248741,1346.23
270,66.73,961.43,973.55,19-Sep-2007,4303085.0,979.0,971.1,940.0,-,940.0,924.55,EQ,ICICIBANK,6448651,61999.18
271,55.62,545.39,543.1,20-Sep-2007,23577.0,571.0,546.8,538.1,-,571.0,551.35,E2,ICICIBANK,42387,231.18
272,68.2,968.51,967.1,20-Sep-2007,2316932.0,980.0,971.0,958.45,-,970.0,973.55,EQ,ICICIBANK,3397312,32903.36
273,48.45,546.6,548.35,21-Sep-2007,37887.0,553.0,552.0,535.0,-,535.0,543.1,E2,ICICIBANK,78193,427.4
274,61.3,965.96,966.05,21-Sep-2007,1195697.0,978.8,962.95,959.2,-,967.1,967.1,EQ,ICICIBANK,1950634,18842.25
275,57.34,560.1,563.1,24-Sep-2007,52097.0,565.1,565.1,551.25,-,559.0,548.35,E2,ICICIBANK,90857,508.89
276,73.85,990.15,996.3,24-Sep-2007,2802425.0,999.0,997.0,975.0,-,975.0,966.05,EQ,ICICIBANK,3794623,37572.52
277,65.36,567.04,570.3,25-Sep-2007,86019.0,577.0,573.95,552.1,-,570.0,563.1,E2,ICICIBANK,131617,746.32
278,67.26,992.29,993.05,25-Sep-2007,1943043.0,1008.05,992.0,968.65,-,999.75,996.3,EQ,ICICIBANK,2888786,28664.99
279,64.86,590.55,596.6,26-Sep-2007,116085.0,606.5,602.0,565.1,-,565.1,570.3,E2,ICICIBANK,178969,1056.9
280,52.98,1015.18,1020.0,26-Sep-2007,2076305.0,1032.9,1029.0,994.1,-,997.3,993.05,EQ,ICICIBANK,3919381,39788.65
281,56.2,599.86,598.6,27-Sep-2007,69789.0,610.0,601.0,590.1,-,605.0,596.6,E2,ICICIBANK,124177,744.89
282,66.71,1025.56,1028.25,27-Sep-2007,2769193.0,1040.0,1025.25,1010.3,-,1040.0,1020.0,EQ,ICICIBANK,4151392,42575.22
283,46.7,618.32,629.3,28-Sep-2007,80129.0,632.0,628.0,594.9,-,595.1,598.6,E2,ICICIBANK,171578,1060.9
284,58.61,1047.9,1062.4,28-Sep-2007,2530486.0,1069.9,1060.2,1027.0,-,1040.0,1028.25,EQ,ICICIBANK,4317588,45244.19
285,42.82,619.75,622.6,01-Oct-2007,28491.0,677.75,623.0,606.1,-,677.75,629.3,E2,ICICIBANK,66540,412.38
286,67.0,1051.42,1057.8,01-Oct-2007,2138457.0,1068.0,1058.0,1035.0,-,1068.0,1062.4,EQ,ICICIBANK,3191887,33560.27
287,37.73,644.54,645.5,03-Oct-2007,66977.0,668.0,652.0,610.0,-,639.0,622.6,E2,ICICIBANK,177527,1144.24
288,59.05,1089.67,1086.55,03-Oct-2007,2988882.0,1125.4,1092.0,1050.0,-,1062.0,1057.8,EQ,ICICIBANK,5061967,55158.51
289,43.2,617.57,624.2,04-Oct-2007,41633.0,637.0,620.0,592.25,-,630.0,645.5,E2,ICICIBANK,96372,595.17
290,54.03,1050.62,1068.0,04-Oct-2007,1863117.0,1080.0,1067.0,1018.0,-,1079.9,1086.55,EQ,ICICIBANK,3448524,36230.93
291,60.57,619.05,606.5,05-Oct-2007,99140.0,634.85,600.45,600.2,-,600.2,624.2,E2,ICICIBANK,163681,1013.27
292,56.13,1052.66,1036.4,05-Oct-2007,1503125.0,1079.0,1028.0,1025.0,-,1069.0,1068.0,EQ,ICICIBANK,2677973,28189.98
293,35.99,584.32,588.35,08-Oct-2007,19043.0,605.0,593.0,572.1,-,605.0,606.5,E2,ICICIBANK,52914,309.19
294,60.47,1016.11,1021.2,08-Oct-2007,1336388.0,1047.7,1025.0,1001.0,-,1040.0,1036.4,EQ,ICICIBANK,2210139,22457.34
295,33.45,602.12,616.6,09-Oct-2007,17514.0,620.5,620.5,582.1,-,582.1,588.35,E2,ICICIBANK,52354,315.23
296,65.97,1033.09,1045.65,09-Oct-2007,2782330.0,1055.0,1047.0,975.0,-,1002.1,1021.2,EQ,ICICIBANK,4217699,43572.78
297,57.66,628.78,634.15,10-Oct-2007,54504.0,638.5,635.05,620.0,-,635.0,616.6,E2,ICICIBANK,94525,594.35
298,60.84,1064.49,1070.55,10-Oct-2007,1452970.0,1078.0,1074.0,1053.0,-,1053.0,1045.65,EQ,ICICIBANK,2387986,25419.79
299,52.82,645.51,653.7,11-Oct-2007,29525.0,660.0,652.1,630.1,-,642.0,634.15,E2,ICICIBANK,55901,360.85
300,61.97,1081.29,1091.25,11-Oct-2007,1453433.0,1098.95,1094.0,1036.65,-,1036.65,1070.55,EQ,ICICIBANK,2345410,25360.75
301,44.15,628.64,620.65,12-Oct-2007,22690.0,650.0,620.1,615.0,-,650.0,653.7,E2,ICICIBANK,51390,323.06
302,55.39,1063.14,1055.0,12-Oct-2007,1247536.0,1082.9,1056.65,1044.0,-,1063.0,1091.25,EQ,ICICIBANK,2252462,23946.92
303,59.24,648.31,658.25,15-Oct-2007,43194.0,663.0,659.0,601.0,-,601.0,620.65,E2,ICICIBANK,72916,472.72
304,64.9,1081.4,1097.45,15-Oct-2007,1585537.0,1103.25,1100.0,1060.0,-,1060.0,1055.0,EQ,ICICIBANK,2443183,26420.48
305,51.03,701.81,716.1,16-Oct-2007,107738.0,737.0,709.0,645.0,-,673.95,658.25,E2,ICICIBANK,211141,1481.8
306,58.64,1142.72,1159.65,16-Oct-2007,3578781.0,1182.9,1146.5,1084.05,-,1100.0,1097.45,EQ,ICICIBANK,6103090,69741.11
307,31.94,658.4,670.35,17-Oct-2007,43654.0,706.0,676.0,601.0,-,650.0,716.1,E2,ICICIBANK,136672,899.85
308,58.38,1095.17,1117.1,17-Oct-2007,2114023.0,1152.05,1116.0,1020.0,-,1060.0,1159.65,EQ,ICICIBANK,3621066,39656.98
309,46.1,639.46,597.0,18-Oct-2007,71773.0,690.0,590.0,587.25,-,689.0,670.35,E2,ICICIBANK,155690,995.57
310,76.62,1058.39,1036.5,18-Oct-2007,5191033.0,1150.0,1040.0,1013.0,-,1118.0,1117.1,EQ,ICICIBANK,6774881,71704.48
311,42.77,586.49,586.6,19-Oct-2007,52826.0,655.0,585.05,559.95,-,644.75,597.0,E2,ICICIBANK,123504,724.34
312,73.92,1009.07,1022.8,19-Oct-2007,4977299.0,1064.4,1013.5,981.1,-,1039.7,1036.5,EQ,ICICIBANK,6733466,67945.49
313,100.0,1050.0,1050.0,22-Oct-2007,4960000.0,1050.0,1050.0,1050.0,-,1050.0,515.1,BL,ICICIBANK,4960000,52080.0
314,34.45,616.05,625.1,22-Oct-2007,24217.0,635.0,630.0,565.0,-,565.0,586.6,E2,ICICIBANK,70293,433.04
315,76.36,1052.22,1061.35,22-Oct-2007,3999029.0,1086.0,1080.3,1000.1,-,1000.1,1022.8,EQ,ICICIBANK,5236930,55104.26
316,52.38,657.27,666.0,23-Oct-2007,30209.0,670.0,662.5,640.0,-,649.8,625.1,E2,ICICIBANK,57670,379.05
317,64.48,1096.06,1102.0,23-Oct-2007,2179372.0,1110.0,1096.4,1075.0,-,1075.0,1061.35,EQ,ICICIBANK,3379980,37046.68
318,33.48,666.88,663.0,24-Oct-2007,14984.0,695.0,668.0,651.15,-,685.0,666.0,E2,ICICIBANK,44752,298.44
319,59.2,1103.76,1099.9,24-Oct-2007,1895433.0,1136.0,1100.0,1090.2,-,1115.0,1102.0,EQ,ICICIBANK,3202006,35342.31
320,69.65,692.28,701.85,25-Oct-2007,87907.0,712.0,693.0,656.0,-,656.0,663.0,E2,ICICIBANK,126214,873.76
321,55.9,1135.37,1144.65,25-Oct-2007,3599940.0,1175.0,1131.0,1090.0,-,1094.0,1099.9,EQ,ICICIBANK,6440390,73122.04
322,49.58,726.54,743.0,26-Oct-2007,65940.0,750.0,749.0,681.05,-,697.0,701.85,E2,ICICIBANK,133003,966.33
323,52.62,1161.98,1187.5,26-Oct-2007,1447767.0,1200.0,1193.25,1100.25,-,1100.25,1144.65,EQ,ICICIBANK,2751290,31969.57
324,46.79,791.61,795.15,29-Oct-2007,44966.0,810.0,790.0,772.2,-,775.0,743.0,E2,ICICIBANK,96104,760.77
325,67.56,1232.79,1240.65,29-Oct-2007,3419344.0,1272.0,1240.05,1195.5,-,1210.1,1187.5,EQ,ICICIBANK,5060893,62390.29
326,40.7,807.99,801.3,30-Oct-2007,58591.0,855.0,804.0,765.55,-,809.0,795.15,E2,ICICIBANK,143971,1163.27
327,52.93,1248.97,1240.2,30-Oct-2007,2691030.0,1293.95,1239.95,1202.65,-,1251.25,1240.65,EQ,ICICIBANK,5084486,63503.56
328,60.94,816.87,820.55,31-Oct-2007,78315.0,830.0,827.0,770.05,-,780.0,801.3,E2,ICICIBANK,128504,1049.71
329,53.78,1253.74,1254.05,31-Oct-2007,1141707.0,1271.0,1265.0,1213.6,-,1241.0,1240.2,EQ,ICICIBANK,2122805,26614.42
330,44.75,842.63,846.95,01-Nov-2007,87665.0,859.7,852.0,807.1,-,849.95,820.55,E2,ICICIBANK,195920,1650.88
331,60.68,1289.17,1298.3,01-Nov-2007,3080408.0,1318.0,1298.0,1240.0,-,1270.0,1254.05,EQ,ICICIBANK,5076881,65449.38
332,55.07,846.56,891.65,02-Nov-2007,119757.0,901.0,890.1,811.0,-,811.0,846.95,E2,ICICIBANK,217453,1840.86
333,53.73,1285.46,1333.4,02-Nov-2007,1055432.0,1349.0,1332.0,1236.0,-,1242.6,1298.3,EQ,ICICIBANK,1964505,25252.88
334,31.34,854.72,842.7,05-Nov-2007,15673.0,895.0,840.0,829.9,-,895.0,891.65,E2,ICICIBANK,50004,427.39
335,59.84,1285.43,1269.85,05-Nov-2007,2561995.0,1330.0,1270.0,1250.15,-,1329.85,1333.4,EQ,ICICIBANK,4281423,55034.63
336,41.53,834.17,822.15,06-Nov-2007,20329.0,859.9,830.0,805.0,-,850.0,842.7,E2,ICICIBANK,48955,408.37
337,60.32,1260.16,1241.8,06-Nov-2007,1659237.0,1299.4,1241.35,1217.25,-,1299.4,1269.85,EQ,ICICIBANK,2750831,34664.75
338,50.3,802.57,793.85,07-Nov-2007,36072.0,842.0,795.0,786.0,-,831.0,822.15,E2,ICICIBANK,71712,575.54
339,56.57,1228.08,1200.8,07-Nov-2007,1931858.0,1280.0,1198.65,1194.0,-,1267.7,1241.8,EQ,ICICIBANK,3414688,41934.94
340,46.98,756.84,754.2,08-Nov-2007,16055.0,780.0,755.0,747.0,-,780.0,793.85,E2,ICICIBANK,34175,258.65
341,65.86,1170.23,1169.05,08-Nov-2007,1648516.0,1193.0,1170.0,1158.0,-,1167.0,1200.8,EQ,ICICIBANK,2502941,29290.06
342,63.8,739.52,731.25,09-Nov-2007,3516.0,780.0,720.0,712.1,-,780.0,754.2,E2,ICICIBANK,5511,40.75
343,48.17,1154.24,1144.45,09-Nov-2007,110761.0,1211.35,1127.05,1126.0,-,1195.0,1169.05,EQ,ICICIBANK,229938,2654.03
344,36.01,698.43,730.15,12-Nov-2007,20320.0,738.95,732.9,675.0,-,705.0,731.25,E2,ICICIBANK,56421,394.06
345,58.27,1125.5,1145.35,12-Nov-2007,1844753.0,1162.0,1153.1,1084.0,-,1100.05,1144.45,EQ,ICICIBANK,3165992,35633.13
346,28.81,734.09,750.95,13-Nov-2007,10405.0,766.1,755.5,701.2,-,719.0,730.15,E2,ICICIBANK,36116,265.13
347,50.75,1151.63,1173.7,13-Nov-2007,1607327.0,1199.4,1178.0,1110.0,-,1145.0,1145.35,EQ,ICICIBANK,3167296,36475.44
348,73.33,811.87,838.4,14-Nov-2007,74609.0,860.0,855.0,781.2,-,800.0,750.95,E2,ICICIBANK,101745,826.04
349,57.53,1245.54,1278.55,14-Nov-2007,1645758.0,1303.0,1295.2,1206.4,-,1233.35,1173.7,EQ,ICICIBANK,2860771,35632.17
350,69.18,823.27,822.55,15-Nov-2007,22309.0,851.0,820.0,806.1,-,851.0,838.4,E2,ICICIBANK,32248,265.49
351,50.51,1245.11,1241.65,15-Nov-2007,935073.0,1294.9,1242.0,1222.65,-,1280.0,1278.55,EQ,ICICIBANK,1851422,23052.27
352,50.61,1226.66,1220.05,16-Nov-2007,1064084.0,1244.2,1220.1,1205.0,-,1210.0,1241.65,EQ,ICICIBANK,2102401,25789.41
353,60.57,1198.81,1187.7,19-Nov-2007,1810201.0,1240.0,1181.0,1178.0,-,1225.0,1220.05,EQ,ICICIBANK,2988405,35825.37
354,52.56,1184.68,1160.45,20-Nov-2007,1299770.0,1210.0,1160.0,1145.0,-,1170.95,1187.7,EQ,ICICIBANK,2473108,29298.49
355,58.88,1106.53,1106.45,21-Nov-2007,2282544.0,1175.0,1111.25,1080.0,-,1175.0,1160.45,EQ,ICICIBANK,3876611,42895.99
356,52.72,1114.92,1145.35,22-Nov-2007,1400870.0,1160.5,1155.0,1085.25,-,1110.0,1106.45,EQ,ICICIBANK,2657045,29623.92
357,49.05,1130.91,1139.4,23-Nov-2007,964552.0,1159.8,1138.25,1110.0,-,1129.95,1145.35,EQ,ICICIBANK,1966269,22236.66
358,62.64,1160.72,1156.8,26-Nov-2007,1218753.0,1178.0,1151.0,1148.8,-,1164.9,1139.4,EQ,ICICIBANK,1945629,22583.29
359,66.91,1131.69,1132.3,27-Nov-2007,1907906.0,1144.85,1130.1,1105.0,-,1144.85,1156.8,EQ,ICICIBANK,2851531,32270.52
360,73.7,1147.36,1122.9,28-Nov-2007,2318578.0,1169.9,1122.0,1116.4,-,1169.9,1132.3,EQ,ICICIBANK,3146108,36097.23
361,58.63,1167.53,1161.75,29-Nov-2007,1739003.0,1185.0,1158.9,1140.0,-,1148.0,1122.9,EQ,ICICIBANK,2966209,34631.28
362,49.4,1173.14,1178.4,30-Nov-2007,988786.0,1193.5,1175.0,1146.65,-,1170.0,1161.75,EQ,ICICIBANK,2001418,23479.35
363,83.3,1165.0,1162.0,03-Dec-2007,2947355.0,1188.0,1163.0,1156.25,-,1180.0,1178.4,EQ,ICICIBANK,3538453,41222.95
364,68.54,1144.56,1139.7,04-Dec-2007,1752044.0,1165.0,1140.9,1133.2,-,1165.0,1162.0,EQ,ICICIBANK,2556057,29255.49
365,71.35,1145.37,1164.05,05-Dec-2007,3032376.0,1177.0,1171.95,1131.0,-,1145.0,1139.7,EQ,ICICIBANK,4249970,48677.84
366,61.95,1198.32,1200.7,06-Dec-2007,1863928.0,1219.7,1209.0,1180.0,-,1198.8,1164.05,EQ,ICICIBANK,3008947,36056.76
367,57.74,1226.84,1247.6,07-Dec-2007,1885371.0,1250.0,1246.0,1202.25,-,1213.0,1200.7,EQ,ICICIBANK,3265191,40058.7
368,60.8,1265.63,1271.45,10-Dec-2007,1586944.0,1284.8,1273.1,1237.0,-,1250.1,1247.6,EQ,ICICIBANK,2610260,33036.3
369,63.36,1300.86,1314.3,11-Dec-2007,1774458.0,1326.6,1304.5,1269.9,-,1271.45,1271.45,EQ,ICICIBANK,2800789,36434.45
370,52.94,1293.53,1289.9,12-Dec-2007,1302327.0,1312.9,1284.85,1270.0,-,1275.0,1314.3,EQ,ICICIBANK,2459895,31819.44
371,64.74,1258.83,1242.85,13-Dec-2007,1550945.0,1299.5,1248.9,1231.1,-,1290.0,1289.9,EQ,ICICIBANK,2395639,30156.98
372,63.33,1224.79,1206.95,14-Dec-2007,1328444.0,1252.4,1209.35,1203.0,-,1210.25,1242.85,EQ,ICICIBANK,2097622,25691.55
373,60.49,1184.6,1166.25,17-Dec-2007,1121194.0,1238.8,1169.0,1155.0,-,1238.8,1206.95,EQ,ICICIBANK,1853668,21958.63
374,61.69,1154.6,1137.7,18-Dec-2007,1919643.0,1181.8,1138.25,1130.25,-,1170.0,1166.25,EQ,ICICIBANK,3111688,35927.7
375,67.63,1163.54,1163.4,19-Dec-2007,1745775.0,1174.65,1162.0,1148.15,-,1169.35,1137.7,EQ,ICICIBANK,2581321,30034.6
376,52.59,1155.67,1157.5,20-Dec-2007,739815.0,1180.0,1163.0,1145.15,-,1175.0,1163.4,EQ,ICICIBANK,1406846,16258.45
377,72.8,1204.38,1205.95,24-Dec-2007,1864011.0,1214.0,1212.0,1158.0,-,1160.0,1157.5,EQ,ICICIBANK,2560333,30836.13
378,56.8,1215.46,1218.9,26-Dec-2007,546249.0,1247.4,1221.05,1185.25,-,1240.0,1205.95,EQ,ICICIBANK,961699,11689.08
379,72.99,1238.43,1247.25,27-Dec-2007,1602329.0,1260.0,1250.0,1225.25,-,1232.0,1218.9,EQ,ICICIBANK,2195266,27186.84
380,60.36,1224.99,1226.7,28-Dec-2007,628007.0,1242.0,1230.0,1204.0,-,1231.0,1247.25,EQ,ICICIBANK,1040454,12745.43
381,53.63,1225.15,1238.7,31-Dec-2007,911286.0,1249.1,1235.0,1200.0,-,1238.0,1226.7,EQ,ICICIBANK,1699272,20818.64
382,,1230.28,1228.75,01-Jan-2008,,1240.0,1225.1,1221.1,-,1240.0,1238.7,EQ,ICICIBANK,731426,8998.55
383,,1249.97,1267.25,02-Jan-2008,,1299.7,1275.25,1205.25,-,1248.0,1228.75,EQ,ICICIBANK,2426074,30325.3
384,,1239.35,1228.95,03-Jan-2008,,1264.9,1228.9,1225.05,-,1252.1,1267.25,EQ,ICICIBANK,2536333,31433.92
385,,1272.0,1286.3,04-Jan-2008,,1300.0,1280.0,1231.6,-,1231.6,1228.95,EQ,ICICIBANK,2567221,32655.03
386,,1335.07,1362.55,07-Jan-2008,,1379.95,1366.0,1234.0,-,1280.0,1286.3,EQ,ICICIBANK,7291435,97345.46
